frame,root x,root y,root z
17744,2.261163,0.888886,0.455271
17745,2.251543,0.888134,0.451812
17746,2.241811,0.887521,0.448432
17747,2.232125,0.8871,0.445199
17748,2.222646,0.886922,0.442186
17749,2.213371,0.887042,0.439438
17750,2.204174,0.887429,0.43691
17751,2.195023,0.888007,0.43453
17752,2.18589,0.888702,0.432228
17753,2.176743,0.889438,0.429932
17754,2.167554,0.890141,0.427573
17755,2.158232,0.890858,0.425171
17756,2.148783,0.891658,0.422788
17757,2.139322,0.8925,0.420412
17758,2.129962,0.893342,0.418031
17759,2.120817,0.894142,0.415632
17760,2.112002,0.894859,0.413203
17761,2.103508,0.895479,0.410747
17762,2.095243,0.896035,0.408275
17763,2.087193,0.896548,0.405786
17764,2.079346,0.897043,0.403277
17765,2.071687,0.897544,0.400747
17766,2.064205,0.898075,0.398193
17767,2.056951,0.898632,0.39563
17768,2.049948,0.899199,0.393062
17769,2.043134,0.899771,0.390473
17770,2.036448,0.900346,0.387846
17771,2.029827,0.90092,0.385166
17772,2.02321,0.901491,0.382416
17773,2.0166,0.902086,0.37957
17774,2.010046,0.90271,0.376634
17775,2.003558,0.903335,0.373644
17776,1.997145,0.903928,0.370637
17777,1.990817,0.90446,0.367649
17778,1.984583,0.9049,0.364716
17779,1.97846,0.905257,0.361838
17780,1.972443,0.905557,0.358988
17781,1.966511,0.905796,0.356156
17782,1.960642,0.905968,0.353335
17783,1.954816,0.906069,0.350517
17784,1.949011,0.906093,0.347694
17785,1.943256,0.90604,0.34488
17786,1.937574,0.905914,0.342086
17787,1.931934,0.905716,0.339294
17788,1.926307,0.905449,0.336489
17789,1.920662,0.905113,0.333656
17790,1.914971,0.90471,0.330779
17791,1.909272,0.904233,0.327867
17792,1.903598,0.903681,0.324936
17793,1.897907,0.90306,0.321976
17794,1.892157,0.902379,0.318979
17795,1.886306,0.901644,0.315935
17796,1.880311,0.900866,0.312835
17797,1.874185,0.900019,0.309713
17798,1.867963,0.899094,0.306581
17799,1.86164,0.898116,0.303403
17800,1.85521,0.897111,0.30014
17801,1.848668,0.896106,0.296754
17802,1.842008,0.895125,0.293208
17803,1.835231,0.894152,0.289495
17804,1.828342,0.893161,0.285646
17805,1.82134,0.892169,0.281674
17806,1.814227,0.891194,0.277593
17807,1.807002,0.890252,0.273417
17808,1.799668,0.88936,0.26916
17809,1.792241,0.888448,0.264844
17810,1.784727,0.887486,0.260461
17811,1.777102,0.886557,0.255983
17812,1.769343,0.885745,0.251382
17813,1.761426,0.885132,0.24663
17814,1.75333,0.884801,0.241698
17815,1.74491,0.884798,0.236471
17816,1.736157,0.885065,0.230949
17817,1.727247,0.885532,0.225276
17818,1.718356,0.886126,0.219596
17819,1.709662,0.886776,0.214051
17820,1.701341,0.887409,0.208787
17821,1.693412,0.888047,0.203779
17822,1.685737,0.888752,0.198908
17823,1.678258,0.889512,0.194173
17824,1.670918,0.890316,0.189573
17825,1.663659,0.891155,0.185109
17826,1.656423,0.892018,0.180779
17827,1.649243,0.892927,0.176603
17828,1.642172,0.893896,0.172586
17829,1.635182,0.8949,0.168703
17830,1.628245,0.895911,0.164932
17831,1.621332,0.896904,0.16125
17832,1.614417,0.897853,0.157633
17833,1.607495,0.898769,0.154071
17834,1.600588,0.899674,0.150582
17835,1.593706,0.90056,0.147181
17836,1.586859,0.901421,0.143885
17837,1.580057,0.902248,0.14071
17838,1.573311,0.903033,0.137672
17839,1.566628,0.903794,0.134783
17840,1.560001,0.90454,0.13203
17841,1.553419,0.905253,0.129399
17842,1.546872,0.905912,0.126873
17843,1.540347,0.906499,0.124437
17844,1.533833,0.906994,0.122075
17845,1.527326,0.907404,0.119801
17846,1.520832,0.907745,0.11763
17847,1.51436,0.908014,0.115548
17848,1.50792,0.908206,0.113544
17849,1.501521,0.908319,0.111604
17850,1.495171,0.908347,0.109715
17851,1.488885,0.90828,0.107899
17852,1.48266,0.908119,0.106167
17853,1.476476,0.907877,0.104501
17854,1.470312,0.90757,0.102877
17855,1.464146,0.907212,0.101276
17856,1.457959,0.906819,0.099676
17857,1.451788,0.90638,0.098062
17858,1.445656,0.905884,0.096448
17859,1.439524,0.905337,0.094856
17860,1.43335,0.904747,0.093308
17861,1.427094,0.904122,0.091827
17862,1.420715,0.90347,0.090434
17863,1.414262,0.902784,0.089128
17864,1.407778,0.902055,0.087891
17865,1.401212,0.901291,0.08672
17866,1.394512,0.9005,0.085613
17867,1.387628,0.89969,0.084568
17868,1.380508,0.898867,0.083585
17869,1.373154,0.898015,0.082663
17870,1.365606,0.897124,0.081805
17871,1.357873,0.896212,0.08101
17872,1.349965,0.895302,0.080276
17873,1.341891,0.894412,0.079601
17874,1.33366,0.893563,0.078982
17875,1.3253,0.892712,0.078379
17876,1.316809,0.891832,0.077784
17877,1.308151,0.890973,0.077248
17878,1.299292,0.890184,0.076821
17879,1.290197,0.889512,0.076556
17880,1.28083,0.889007,0.076501
17881,1.27099,0.888678,0.076668
17882,1.260664,0.888489,0.077018
17883,1.250102,0.888418,0.077529
17884,1.239553,0.888443,0.078178
17885,1.229266,0.888542,0.078943
17886,1.219492,0.888694,0.079803
17887,1.210279,0.888926,0.080822
17888,1.20144,0.889261,0.082028
17889,1.192863,0.88967,0.083352
17890,1.184438,0.890126,0.084719
17891,1.176055,0.8906,0.086059
17892,1.167604,0.891064,0.087298
17893,1.159034,0.891532,0.088459
17894,1.150425,0.892028,0.089604
17895,1.141857,0.892543,0.090721
17896,1.133413,0.893065,0.091798
17897,1.125172,0.893585,0.092822
17898,1.117216,0.894091,0.09378
17899,1.109596,0.894571,0.094661
17900,1.102258,0.895031,0.095473
17901,1.095123,0.895488,0.096233
17902,1.088115,0.895959,0.096955
17903,1.081155,0.896462,0.097657
17904,1.074166,0.897015,0.098354
17905,1.067179,0.897642,0.099054
17906,1.060262,0.898335,0.099746
17907,1.053394,0.89906,0.100417
17908,1.046552,0.899783,0.101054
17909,1.039716,0.900472,0.101645
17910,1.032862,0.901093,0.102176
17911,1.025981,0.901668,0.102626
17912,1.019087,0.90223,0.103002
17913,1.012198,0.902757,0.10333
17914,1.005331,0.903228,0.10364
17915,0.998505,0.903623,0.10396
17916,0.991735,0.903921,0.104317
17917,0.985037,0.904117,0.104703
17918,0.978397,0.904228,0.105093
17919,0.971797,0.904263,0.105492
17920,0.965218,0.904231,0.105906
17921,0.958639,0.904141,0.106339
17922,0.952042,0.904002,0.106796
17923,0.945458,0.90381,0.107256
17924,0.938907,0.903559,0.107711
17925,0.932357,0.903251,0.108186
17926,0.925774,0.902886,0.108703
17927,0.919127,0.902467,0.109287
17928,0.912381,0.901996,0.109961
17929,0.905559,0.901456,0.11074
17930,0.898693,0.900841,0.111609
17931,0.891762,0.900173,0.112545
17932,0.884744,0.899471,0.113523
17933,0.877619,0.898755,0.114521
17934,0.870365,0.898048,0.115516
17935,0.863004,0.897329,0.116503
17936,0.855554,0.89658,0.117499
17937,0.847998,0.895817,0.118515
17938,0.840314,0.89506,0.119561
17939,0.832483,0.894324,0.120647
17940,0.824487,0.893629,0.121783
17941,0.816351,0.892979,0.122958
17942,0.808098,0.892362,0.124161
17943,0.799697,0.891768,0.125405
17944,0.791122,0.891186,0.126699
17945,0.782342,0.890604,0.128055
17946,0.773329,0.890013,0.129484
17947,0.763975,0.889326,0.131026
17948,0.754281,0.888533,0.132681
17949,0.744384,0.887742,0.134397
17950,0.734417,0.887058,0.136124
17951,0.724516,0.886588,0.13781
17952,0.714818,0.886438,0.139404
17953,0.705291,0.886667,0.14089
17954,0.695824,0.887201,0.142306
17955,0.686422,0.887948,0.143681
17956,0.677095,0.888819,0.145045
17957,0.66785,0.889722,0.146425
17958,0.658696,0.890566,0.147852
17959,0.649591,0.891388,0.149276
17960,0.640521,0.892268,0.150666
17961,0.631534,0.89318,0.152073
17962,0.622676,0.894099,0.15355
17963,0.613996,0.894999,0.155147
17964,0.60554,0.895854,0.156916
17965,0.59732,0.896669,0.158888
17966,0.589298,0.897466,0.161027
17967,0.581454,0.898244,0.163287
17968,0.573766,0.899002,0.165621
17969,0.566211,0.899739,0.167984
17970,0.558768,0.900455,0.170329
17971,0.551453,0.901154,0.172656
17972,0.544287,0.901838,0.175001
17973,0.537254,0.902501,0.177374
17974,0.530341,0.903138,0.179787
17975,0.523532,0.903744,0.182248
17976,0.516812,0.904311,0.184769
17977,0.510183,0.904847,0.187347
17978,0.503656,0.905356,0.189972
17979,0.497232,0.905833,0.192646
17980,0.490917,0.906273,0.195371
17981,0.484711,0.906669,0.19815
17982,0.478618,0.907018,0.200983
17983,0.472667,0.907325,0.203878
17984,0.466861,0.907595,0.206835
17985,0.461166,0.907822,0.209845
17986,0.455545,0.908001,0.212899
17987,0.449964,0.908123,0.215987
17988,0.444387,0.908183,0.219101
17989,0.438827,0.908175,0.22224
17990,0.433313,0.908103,0.225412
17991,0.427838,0.907976,0.228619
17992,0.422396,0.9078,0.231861
17993,0.41698,0.907585,0.235139
17994,0.411581,0.907337,0.238455
17995,0.406236,0.907057,0.241762
17996,0.400956,0.906737,0.24505
17997,0.395702,0.906378,0.248375
17998,0.390433,0.905978,0.251791
17999,0.385108,0.905536,0.255353
18000,0.379687,0.905053,0.259115
18001,0.37418,0.904528,0.263062
18002,0.368623,0.903964,0.267144
18003,0.363009,0.903358,0.271373
18004,0.357336,0.902709,0.275757
18005,0.351597,0.902016,0.280307
18006,0.345788,0.901276,0.285033
18007,0.339925,0.900469,0.289931
18008,0.334014,0.899594,0.294992
18009,0.328039,0.898674,0.300219
18010,0.32198,0.897734,0.305614
18011,0.315821,0.896797,0.31118
18012,0.309542,0.895887,0.316918
18013,0.303115,0.894923,0.3228
18014,0.296545,0.893869,0.328819
18015,0.289876,0.892818,0.335009
18016,0.283145,0.891865,0.341403
18017,0.276395,0.891103,0.348036
18018,0.269665,0.890627,0.354941
18019,0.262861,0.890493,0.362257
18020,0.255932,0.890638,0.369983
18021,0.248982,0.890975,0.377948
18022,0.242118,0.891415,0.38598
18023,0.235446,0.891871,0.393907
18024,0.22907,0.892255,0.401558
18025,0.223049,0.892574,0.408961
18026,0.21731,0.892901,0.416261
18027,0.211763,0.893243,0.423456
18028,0.206316,0.89361,0.430545
18029,0.200877,0.894008,0.437527
18030,0.195356,0.894447,0.444401
18031,0.189745,0.894933,0.451183
18032,0.184115,0.895461,0.457877
18033,0.178493,0.896021,0.464464
18034,0.172908,0.896603,0.470926
18035,0.167386,0.897198,0.477243
18036,0.161957,0.897796,0.483398
18037,0.156646,0.898403,0.489352
18038,0.151437,0.899029,0.495113
18039,0.146292,0.899667,0.50073
18040,0.141173,0.900313,0.506251
18041,0.136041,0.900959,0.511728
18042,0.130859,0.901599,0.517207
18043,0.125628,0.902266,0.522685
18044,0.120379,0.902967,0.528119
18045,0.115117,0.90367,0.533507
18046,0.109849,0.904339,0.538847
18047,0.104579,0.904938,0.544137
18048,0.099312,0.905434,0.549373
18049,0.094041,0.905836,0.554546
18050,0.088757,0.906174,0.559653
18051,0.083472,0.906443,0.56471
18052,0.078196,0.906638,0.56973
18053,0.072939,0.906753,0.574728
18054,0.067711,0.906784,0.579716
18055,0.062521,0.906721,0.584682
18056,0.057362,0.906567,0.589614
18057,0.052222,0.906333,0.594522
18058,0.047089,0.906032,0.59942
18059,0.04195,0.905675,0.604319
18060,0.036794,0.905275,0.609232
18061,0.031631,0.904823,0.61412
18062,0.026475,0.904306,0.618965
18063,0.021313,0.903733,0.623812
18064,0.016134,0.903114,0.628705
18065,0.010925,0.902456,0.633686
18066,0.005676,0.901769,0.638801
18067,0.000441,0.901028,0.644029
18068,-0.004759,0.900223,0.64933
18069,-0.009989,0.899379,0.654721
18070,-0.015311,0.898523,0.660216
18071,-0.020791,0.897682,0.665832
18072,-0.026492,0.896882,0.671583
18073,-0.032419,0.896113,0.677468
18074,-0.038522,0.895352,0.683475
18075,-0.044782,0.894605,0.689602
18076,-0.051181,0.89388,0.695847
18077,-0.057701,0.893183,0.702209
18078,-0.064324,0.892522,0.708685
18079,-0.071012,0.891858,0.715269
18080,-0.077773,0.891178,0.72196
18081,-0.084654,0.890527,0.728767
18082,-0.091704,0.889949,0.735701
18083,-0.098973,0.889488,0.74277
18084,-0.106507,0.889191,0.749984
18085,-0.114475,0.889068,0.75749
18086,-0.122871,0.889086,0.765309
18087,-0.131484,0.889221,0.773263
18088,-0.140106,0.889452,0.781176
18089,-0.148524,0.889754,0.788869
18090,-0.15653,0.890104,0.796164
18091,-0.164127,0.890514,0.802987
18092,-0.171485,0.891004,0.809465
18093,-0.17864,0.891565,0.815723
18094,-0.18563,0.892189,0.821886
18095,-0.192491,0.892867,0.828081
18096,-0.199262,0.893589,0.834433
18097,-0.205941,0.894377,0.84097
18098,-0.2125,0.895243,0.847598
18099,-0.21893,0.896162,0.854258
18100,-0.225225,0.897111,0.860889
18101,-0.231377,0.898066,0.867432
18102,-0.237378,0.899003,0.873828
18103,-0.243212,0.899941,0.880051
18104,-0.248881,0.900902,0.886147
18105,-0.254407,0.901869,0.892154
18106,-0.259812,0.902825,0.898114
18107,-0.26512,0.903751,0.904066
18108,-0.270351,0.904631,0.910052
18109,-0.275495,0.905479,0.916064
18110,-0.28053,0.906311,0.922068
18111,-0.285467,0.907115,0.928065
18112,-0.290316,0.907876,0.934056
18113,-0.295087,0.908578,0.94004
18114,-0.299789,0.909208,0.946018
18115,-0.304413,0.909768,0.951997
18116,-0.308947,0.910269,0.957978
18117,-0.313404,0.910712,0.963954
18118,-0.317793,0.911098,0.969913
18119,-0.322125,0.911429,0.975848
18120,-0.326412,0.911705,0.981749
18121,-0.330646,0.911926,0.987622
18122,-0.334816,0.912091,0.993474
18123,-0.338929,0.9122,0.999301
18124,-0.342993,0.912254,1.0051
18125,-0.347016,0.912251,1.010865
18126,-0.351005,0.912193,1.016594
18127,-0.35494,0.912083,1.022245
18128,-0.358809,0.911924,1.027814
18129,-0.362637,0.911709,1.03335
18130,-0.366447,0.911432,1.038903
18131,-0.370263,0.911086,1.04452
18132,-0.374107,0.910666,1.050251
18133,-0.377972,0.910173,1.056057
18134,-0.381836,0.909614,1.061891
18135,-0.385706,0.908986,1.06779
18136,-0.389586,0.908287,1.073791
18137,-0.393484,0.907516,1.079931
18138,-0.397403,0.906671,1.086247
18139,-0.401327,0.905728,1.092721
18140,-0.405248,0.904684,1.09932
18141,-0.409184,0.903568,1.106057
18142,-0.413158,0.902408,1.112948
18143,-0.417188,0.901232,1.120007
18144,-0.421296,0.900068,1.127248
18145,-0.425494,0.898868,1.134639
18146,-0.429771,0.897598,1.142164
18147,-0.434105,0.896313,1.149856
18148,-0.438474,0.895065,1.15775
18149,-0.442856,0.893907,1.165883
18150,-0.447231,0.892893,1.174288
18151,-0.451673,0.891971,1.183096
18152,-0.456215,0.891088,1.192304
18153,-0.46077,0.890295,1.201751
18154,-0.465253,0.889644,1.211272
18155,-0.469577,0.889187,1.220704
18156,-0.473656,0.888974,1.229884
18157,-0.477437,0.889058,1.2388
18158,-0.480978,0.889407,1.247579
18159,-0.484361,0.88995,1.25627
18160,-0.487665,0.890614,1.264919
18161,-0.490971,0.891328,1.273573
18162,-0.494359,0.892019,1.28228
18163,-0.497804,0.892726,1.291123
18164,-0.501235,0.893513,1.300079
18165,-0.504669,0.89435,1.309041
18166,-0.50812,0.895205,1.3179
18167,-0.511602,0.896048,1.326546
18168,-0.515131,0.896848,1.334871
18169,-0.518719,0.897606,1.342853
18170,-0.522359,0.898346,1.350576
18171,-0.52603,0.899074,1.358086
18172,-0.529714,0.899795,1.365431
18173,-0.533392,0.900514,1.372658
18174,-0.537043,0.901235,1.379814
18175,-0.54065,0.901977,1.386872
18176,-0.544222,0.902738,1.393789
18177,-0.547788,0.903497,1.400588
18178,-0.551374,0.904233,1.407292
18179,-0.555009,0.904923,1.413923
18180,-0.558719,0.905547,1.420505
18181,-0.562518,0.906119,1.42702
18182,-0.566388,0.906659,1.433449
18183,-0.570307,0.907154,1.439805
18184,-0.57425,0.907591,1.446104
18185,-0.578195,0.907957,1.452359
18186,-0.582118,0.908237,1.458586
18187,-0.586029,0.908441,1.464776
18188,-0.589947,0.90858,1.470914
18189,-0.593868,0.908648,1.47701
18190,-0.597783,0.908637,1.48307
18191,-0.601689,0.908542,1.489103
18192,-0.605579,0.908354,1.495117
18193,-0.609435,0.908059,1.501083
18194,-0.613261,0.907661,1.506991
18195,-0.617076,0.907178,1.512871
18196,-0.620902,0.906628,1.518756
18197,-0.624761,0.90603,1.524678
18198,-0.628674,0.905403,1.530667
18199,-0.632609,0.904733,1.536692
18200,-0.636544,0.904002,1.54272
18201,-0.640512,0.903223,1.548785
18202,-0.644545,0.902409,1.554919
18203,-0.648678,0.901572,1.561156
18204,-0.652944,0.900726,1.567528
18205,-0.65732,0.899848,1.574033
18206,-0.661777,0.898924,1.580642
18207,-0.666334,0.897978,1.587354
18208,-0.671008,0.897032,1.594167
18209,-0.675821,0.896109,1.601079
18210,-0.680789,0.895233,1.608087
18211,-0.685905,0.894387,1.61519
18212,-0.691152,0.893551,1.622387
18213,-0.696537,0.892738,1.629682
18214,-0.702065,0.891962,1.637082
18215,-0.707745,0.891238,1.644589
18216,-0.713582,0.890579,1.65221
18217,-0.719635,0.889933,1.660041
18218,-0.72591,0.889279,1.6681
18219,-0.732336,0.888676,1.676267
18220,-0.738842,0.888184,1.684423
18221,-0.745358,0.887862,1.692449
18222,-0.751813,0.887771,1.700226
18223,-0.758254,0.887954,1.707731
18224,-0.764749,0.888373,1.715053
18225,-0.771254,0.888962,1.722246
18226,-0.777724,0.889657,1.72936
18227,-0.784117,0.89039,1.736448
18228,-0.79039,0.891096,1.743563
18229,-0.796597,0.891802,1.750728
18230,-0.802784,0.892563,1.757908
18231,-0.808893,0.893364,1.765062
18232,-0.814868,0.894186,1.772149
18233,-0.82065,0.895012,1.779129
18234,-0.826182,0.895823,1.785961
18235,-0.831433,0.896624,1.792619
18236,-0.836442,0.897428,1.799131
18237,-0.841258,0.898235,1.805535
18238,-0.845931,0.899046,1.811871
18239,-0.85051,0.899861,1.818178
18240,-0.855044,0.900681,1.824495
18241,-0.85952,0.901523,1.830824
18242,-0.863896,0.902391,1.837135
18243,-0.868178,0.903262,1.843416
18244,-0.872372,0.904116,1.849658
18245,-0.876483,0.904931,1.855851
18246,-0.880518,0.905685,1.861984
18247,-0.884476,0.906394,1.868051
18248,-0.888353,0.907081,1.874059
18249,-0.892147,0.907729,1.880017
18250,-0.895858,0.90832,1.885936
18251,-0.899485,0.908839,1.891824
18252,-0.903027,0.909269,1.897692
18253,-0.906458,0.909611,1.903539
18254,-0.909772,0.909879,1.909356
18255,-0.913002,0.910074,1.915143
18256,-0.91618,0.910199,1.920898
18257,-0.919338,0.910255,1.926622
18258,-0.922509,0.910244,1.932313
18259,-0.925687,0.910157,1.937948
18260,-0.928845,0.909991,1.943526
18261,-0.931984,0.909756,1.949071
18262,-0.935102,0.909462,1.954611
18263,-0.938202,0.90912,1.960171
18264,-0.941281,0.90874,1.965779
18265,-0.944317,0.908322,1.97141
18266,-0.947304,0.907855,1.977036
18267,-0.950271,0.907341,1.982683
18268,-0.953249,0.906777,1.988376
18269,-0.956265,0.906162,1.994141
18270,-0.959351,0.905496,2.000003
18271,-0.962518,0.904767,2.005923
18272,-0.965747,0.903973,2.011873
18273,-0.969015,0.903128,2.017894
18274,-0.9723,0.902247,2.024029
18275,-0.975582,0.901344,2.030318
18276,-0.978838,0.900434,2.036805
18277,-0.982073,0.899492,2.0435
18278,-0.985305,0.898504,2.050371
18279,-0.988534,0.897494,2.057397
18280,-0.991757,0.896487,2.064557
18281,-0.994974,0.895507,2.07183
18282,-0.998184,0.894579,2.079193
18283,-1.001373,0.893663,2.086581
18284,-1.004539,0.892728,2.093995
18285,-1.007699,0.891822,2.101523
18286,-1.01087,0.890987,2.109248
18287,-1.014068,0.890269,2.117255
18288,-1.017312,0.889713,2.125631
18289,-1.020669,0.889306,2.134541
18290,-1.02414,0.889011,2.14395
18291,-1.027639,0.888833,2.153642
18292,-1.03108,0.888777,2.163401
18293,-1.034378,0.888848,2.17301
18294,-1.037447,0.889049,2.182253
18295,-1.040244,0.889429,2.191108
18296,-1.042828,0.889991,2.199741
18297,-1.045269,0.89068,2.208225
18298,-1.047636,0.89144,2.216631
18299,-1.05,0.892214,2.22503
18300,-1.052429,0.892946,2.233492
18301,-1.054907,0.89366,2.242089
18302,-1.057375,0.894407,2.250777
18303,-1.059838,0.895168,2.259458
18304,-1.062305,0.895926,2.268033
18305,-1.064782,0.896663,2.276404
18306,-1.067277,0.897361,2.284474
18307,-1.069782,0.898013,2.292217
18308,-1.072291,0.898632,2.299705
18309,-1.07481,0.89923,2.306991
18310,-1.077347,0.899819,2.314122
18311,-1.079909,0.900412,2.321151
18312,-1.082503,0.90102,2.328126
18313,-1.085123,0.901656,2.335029
18314,-1.087762,0.902314,2.341815
18315,-1.090425,0.902974,2.348497
18316,-1.09312,0.903621,2.35509
18317,-1.095851,0.904235,2.361608
18318,-1.098626,0.9048,2.368064
18319,-1.101462,0.905334,2.374447
18320,-1.104358,0.905853,2.380744
18321,-1.107291,0.906341,2.386965
18322,-1.110238,0.906778,2.393122
18323,-1.113176,0.907147,2.399225
18324,-1.116083,0.907429,2.405287
18325,-1.118959,0.907628,2.411294
18326,-1.121823,0.907759,2.417238
18327,-1.124679,0.907822,2.423128
18328,-1.127529,0.907815,2.428976
18329,-1.130375,0.907738,2.434793
18330,-1.133221,0.907591,2.440591
18331,-1.136059,0.907364,2.446347
18332,-1.138883,0.907053,2.452048
18333,-1.141704,0.906673,2.457717
18334,-1.144531,0.906235,2.463381
18335,-1.147375,0.905754,2.469064
